tl_NightWF,4292,544,0,0,48,32,0,1,1,4294967295
tl_NightWF,8196,544,0,0,48,32,0,1,1,4294967295
tl_NightWF,8276,544,0,0,48,32,0,1,1,4294967295
tl_NightWF,32,640,0,0,48,32,0,1,1,4294967295
tl_NightMCover,26336,416,0,0,64,64,0,1,1,4294967295
tl_NightMCover,26272,416,0,0,64,64,0,1,1,4294967295
tl_NightMCover,26232,472,0,0,64,64,0,1,1,4294967295
tl_NightBridge,39776,468,0,0,256,367,0,1,1,4294967295
tl_NightBridge,40032,468,0,0,256,367,0,1,1,4294967295
tl_NightBridge,40288,468,0,0,256,367,0,1,1,4294967295
tl_NightBridge,40544,468,0,0,256,367,0,1,1,4294967295
tl_NightBridgeW,40796,0,0,0,194,840,0,1,1,4294967295
tl_NightWF,13548,656,0,0,48,32,0,1,1,4294967295
tl_NightWF,17184,96,0,0,48,32,0,1,1,4294967295
tl_NightWF,18248,572,0,0,48,32,0,1,1,4294967295
tl_NightWF,22292,644,0,0,48,32,0,1,1,4294967295
tl_NightWF,23396,636,0,0,48,32,0,1,1,4294967295
tl_NightWF,23524,636,0,0,48,32,0,1,1,4294967295
tl_NightWF,24424,492,0,0,48,32,0,1,1,4294967295
tl_NightWF,29704,240,0,0,48,32,0,1,1,4294967295
tl_NightWF,29848,240,0,0,48,32,0,1,1,4294967295
tl_NightWF,39664,640,0,0,48,32,0,1,1,4294967295
tl_NightBridgeW2,64540,0,0,0,107,800,0,1,1,4294967295
tl_NightWF,65652,768,0,0,48,32,0,1,1,4294967295
tl_NightWF,66020,768,0,0,48,32,0,1,1,4294967295
tl_NightMCover,31600,304,0,0,64,64,0,1,1,4294967295
tl_NightMCover,31656,248,0,0,64,64,0,1,1,4294967295
tl_NightB,7520,760,0,0,125,40,0,1,1,4294967295
tl_NightB,7064,760,0,0,125,40,0,1,1,4294967295
tl_NightB,8904,760,0,0,125,40,0,1,1,4294967295
tl_NightB,9320,760,0,0,125,40,0,1,1,4294967295
tl_NightB,9404,784,0,0,125,40,0,1,1,4294967295
tl_NightB,9680,760,0,0,125,40,0,1,1,4294967295
tl_NightB,18352,760,0,0,125,40,0,1,1,4294967295
tl_NightB,20376,760,0,0,125,40,0,1,1,4294967295
tl_NightB,20756,760,0,0,125,40,0,1,1,4294967295
tl_NightB,21032,760,0,0,125,40,0,1,1,4294967295
tl_NightB,22040,760,0,0,125,40,0,1,1,4294967295
tl_NightB,23172,760,0,0,125,40,0,1,1,4294967295
tl_NightB,22988,760,0,0,125,40,0,1,1,4294967295
tl_NightB,23744,760,0,0,125,40,0,1,1,4294967295
tl_NightB,23816,780,0,0,125,40,0,1,1,4294967295
tl_NightB,24660,768,0,0,125,40,0,1,1,4294967295
tl_NightB,26400,776,0,0,125,40,0,1,1,4294967295
tl_NightB,26712,760,0,0,125,40,0,1,1,4294967295
tl_NightB,26888,784,0,0,125,40,0,1,1,4294967295
tl_NightB,26984,768,0,0,125,40,0,1,1,4294967295
tl_NightB,26612,776,0,0,125,40,0,1,1,4294967295
tl_NightB,30112,760,0,0,125,40,0,1,1,4294967295
tl_NightB,30212,780,0,0,125,40,0,1,1,4294967295
tl_NightB,30556,760,0,0,125,40,0,1,1,4294967295
tl_NightB,31232,760,0,0,125,40,0,1,1,4294967295
tl_NightB,31012,772,0,0,125,40,0,1,1,4294967295
tl_NightB,35596,760,0,0,125,40,0,1,1,4294967295
tl_NightB,35868,784,0,0,125,40,0,1,1,4294967295
tl_NightB,36068,768,0,0,125,40,0,1,1,4294967295
tl_NightB,36312,760,0,0,125,40,0,1,1,4294967295
